Site Timezone,5.5,Elevation,405,Is Offshore,0,WRF Region,1,,,,
Longitude,76.921875,,,,,,,,,,
Latitude,20.42926025,,,,,,,,,,
Year,Month,Day,Hour,Minute,temperature at 100m (C),wind direction at 100m (deg),wind speed at 100m (m/s),air pressure at 100m (Pa),wind speed at 80m (m/s),temperature at 80m (C),wind direction at 80m (deg)
2014,4,21,15,30,36.63,31.26,1.22,95260,1.22,36.87,32.31
2014,4,21,16,30,36.92,357.18,1.09,95240,1.09,37.15,357.37
2014,4,21,17,30,36.61,321.54,3.93,95240,3.92,36.81,321.46
2014,4,21,18,30,36.35,331.03,5.8,95280,5.78,36.51,331.08
2014,4,21,19,30,36.16,330.95,4.9,95310,4.79,36.32,330.64
2014,4,21,20,30,36.16,343.75,4.73,95350,4.69,36.26,343.07
2014,4,21,21,30,34.99,343.49,8.46,95400,7.89,34.98,341.98
2014,4,21,22,30,34.75,3.11,9.08,95430,8.58,34.65,1.09
2014,4,21,23,30,32.49,43.55,9.26,95480,8.23,32.37,41.15
2014,4,22,0,30,31.33,64.94,8.13,95520,7.3,31.1,64.42
2014,4,22,1,30,31.06,82.35,3.63,95510,3.7,30.51,80.42
2014,4,22,2,30,29.34,105.1,6.49,95510,6.31,29.1,107.05
2014,4,22,3,30,31.25,96.6,3.47,95490,3.32,30.72,93.04
2014,4,22,4,30,30.12,98.13,1.86,95510,1.55,29.66,95.33
2014,4,22,5,30,30.45,113.88,10.46,95550,9.22,29.88,118.34
2014,4,22,6,30,29.94,124.76,7.72,95550,6.47,29.36,128.19
2014,4,22,7,30,27.47,304.46,2.8,95620,2.83,27.68,304.31
2014,4,22,8,30,30.43,333.79,2.56,95670,2.57,30.66,333.41
2014,4,22,9,30,32.96,359.85,2.68,95710,2.68,33.2,359.34
2014,4,22,10,30,34.82,30.91,2.97,95710,2.94,35.08,30.24
2014,4,22,11,30,35.08,17.23,1.99,95700,2.01,35.35,16.94
2014,4,22,12,30,35.57,2.65,2.29,95650,2.29,35.84,2.58
2014,4,22,13,30,36.17,0.45,0.32,95610,0.29,36.44,0.17
2014,4,22,14,30,36.8,14.49,1.36,95530,1.36,37.05,14.54
2014,4,22,15,30,36.79,45.51,2.4,95460,2.41,37.03,45.78
2014,4,22,16,30,36.81,43.48,1.68,95400,1.66,37.04,44.21
2014,4,22,17,30,36.83,63.94,1.84,95420,1.84,37.03,64.23
2014,4,22,18,30,36.37,46.76,2.05,95490,2.06,36.51,49.24
2014,4,22,19,30,36.17,310.93,1.49,95510,1.26,36.29,311.36
2014,4,22,20,30,35.65,304.13,3.43,95540,3.12,35.71,302.63
2014,4,22,21,30,35.28,210.89,7.83,95560,7.67,35.3,208.58
2014,4,22,22,30,35.62,142.73,1.89,95620,2.32,35.74,147.83
2014,4,22,23,30,35.28,84.49,4.18,95580,4.46,35.46,83.61
2014,4,23,0,30,35.2,81.89,3.1,95590,3.41,35.27,82.61
2014,4,23,1,30,33.13,340.67,2.46,95590,2.42,33.01,338.4
2014,4,23,2,30,32.99,312.97,1.75,95550,1.8,32.71,308.74
2014,4,23,3,30,32.26,279.66,3.38,95520,3.42,32.13,270.65
2014,4,23,4,30,31.81,299.88,5.18,95520,5.14,31.66,294.22
2014,4,23,5,30,29.85,304.43,6.62,95500,5.53,29.63,305.11
2014,4,23,6,30,28.72,290.96,6.75,95500,5.33,28.32,286.07
2014,4,23,7,30,29.41,304.25,6.75,95520,5.63,29.5,301.85
2014,4,23,8,30,32.2,348.83,3.4,95650,3.37,32.43,348.87
2014,4,23,9,30,33.49,340.42,2.95,95650,2.93,33.74,340.39
2014,4,23,10,30,35.12,14.54,1.99,95630,1.97,35.38,14.39
2014,4,23,11,30,34.88,319.01,2.29,95660,2.28,35.14,319.17
2014,4,23,12,30,35.63,328.3,2.81,95570,2.79,35.9,328.42
2014,4,23,13,30,36.23,327.67,3.38,95450,3.36,36.49,327.74
2014,4,23,14,30,36.67,324.5,4.53,95320,4.5,36.93,324.56
2014,4,23,15,30,36.88,314.61,4.77,95280,4.73,37.12,314.69
2014,4,23,16,30,37.04,315.03,4.62,95250,4.58,37.27,315.09
2014,4,23,17,30,36.95,311.54,5.21,95270,5.14,37.15,311.63
2014,4,23,18,30,36.55,319.79,7.88,95280,7.55,36.67,320.1
2014,4,23,19,30,36.29,320.34,7.86,95280,7.27,36.26,319.79
2014,4,23,20,30,35.62,306.41,7.5,95310,6.75,35.64,307.02
2014,4,23,21,30,32.75,271.23,6.77,95380,6.42,32.66,266.07
2014,4,23,22,30,34.09,278.47,7.15,95380,7.13,34.14,275.63
2014,4,23,23,30,33.03,250.8,4.68,95380,4.95,32.88,242.35
2014,4,24,0,30,32.97,219.59,6.23,95420,6.56,32.85,216.6
2014,4,24,1,30,33.02,215.51,6.11,95460,6.69,32.85,211.61
2014,4,24,2,30,32.11,232.12,6.39,95450,6.7,31.75,225.56
2014,4,24,3,30,31.96,273.9,5.66,95430,5.79,31.72,268.87
2014,4,24,4,30,31.1,293.65,7.7,95400,7.54,31.04,290.86
2014,4,24,5,30,30.02,288.44,7.1,95420,6.8,29.69,281.59
2014,4,24,6,30,29.36,303.83,6.75,95460,6.41,29.13,296.1
2014,4,24,7,30,29.27,318.26,4.81,95500,4.23,29.28,310.62
2014,4,24,8,30,31.31,315.54,3.66,95530,3.66,31.53,315.31
2014,4,24,9,30,33.45,341.01,3.65,95520,3.64,33.69,340.74
2014,4,24,10,30,34.68,24.91,3.26,95530,3.23,34.93,24.84
2014,4,24,11,30,35.55,323.26,5.08,95390,5.05,35.82,323.28
2014,4,24,12,30,36.16,314.11,5.78,95350,5.74,36.43,314.2
2014,4,24,13,30,36.47,304.21,6.5,95270,6.44,36.74,304.24
2014,4,24,14,30,36.79,310.58,6.94,95220,6.9,37.05,310.64
2014,4,24,15,30,36.85,305.56,5.71,95160,5.67,37.1,305.7
2014,4,24,16,30,37.09,293.36,5.26,95140,5.2,37.31,293.34
2014,4,24,17,30,36.79,289.86,3.79,95160,3.71,36.98,290.08
2014,4,24,18,30,36.66,275.15,5.96,95210,5.86,36.87,275.28
2014,4,24,19,30,35.24,287.48,7.35,95230,6.83,35.21,282.61
2014,4,24,20,30,35.63,292.69,9.08,95270,8.32,35.29,289.89
2014,4,24,21,30,33.33,298.51,7.26,95310,5.88,32.72,296.39
2014,4,24,22,30,34.69,304.86,8.48,95330,7.97,34.42,301.04
2014,4,24,23,30,33.88,306.02,8.34,95340,7.84,33.42,301.97
2014,4,25,0,30,32.61,305.23,8.34,95360,7.9,32.36,300.32
2014,4,25,1,30,31.98,306.07,9.03,95390,7.83,31.3,300.21
2014,4,25,2,30,30.93,298.84,11.58,95340,10.12,30.22,295.96
2014,4,25,3,30,30.14,300.5,11.37,95350,9.87,29.56,298.11
2014,4,25,4,30,28.81,301.18,10.58,95360,8.96,28.31,299.37
2014,4,25,5,30,28.13,300.3,10.78,95400,9.35,27.82,298.94
2014,4,25,6,30,27.01,304.53,8.66,95410,7.2,26.72,304.42
2014,4,25,7,30,27.98,307.13,4.41,95480,3.77,28.19,306.02
2014,4,25,8,30,30.95,325.07,5.89,95550,5.79,31.19,325.04
2014,4,25,9,30,32.78,330.95,6.43,95570,6.36,33.03,330.88
2014,4,25,10,30,34.44,344.87,5.95,95550,5.9,34.7,344.76
2014,4,25,11,30,35.91,320.77,6.64,95490,6.59,36.17,320.8
2014,4,25,12,30,36.72,318.97,6.69,95400,6.64,36.99,319.04
2014,4,25,13,30,37.27,313.44,6.18,95310,6.13,37.54,313.51
2014,4,25,14,30,37.61,310.19,6.45,95240,6.4,37.87,310.24
2014,4,25,15,30,37.75,308.41,6.73,95150,6.67,37.99,308.46
2014,4,25,16,30,37.84,295.65,6.41,95180,6.35,38.07,295.68
2014,4,25,17,30,37.56,294.05,7.08,95200,6.96,37.76,294.04
2014,4,25,18,30,37.22,295.34,7.48,95200,7.23,37.37,295.04
2014,4,25,19,30,36.71,282.4,7.83,95220,7.27,36.66,281.19
2014,4,25,20,30,36.28,277.7,9.27,95240,8.65,36.04,274.46
2014,4,25,21,30,35.35,286.88,9.24,95280,8.38,34.97,284.1
2014,4,25,22,30,34.75,289.93,9.26,95300,8.41,34.36,286.38
2014,4,25,23,30,34.42,296.06,9.99,95300,9.47,34.05,292.32
2014,4,26,0,30,32.98,299.58,10.51,95330,9.04,32.47,296.71
2014,4,26,1,30,31.14,299.25,11.83,95300,10.32,30.71,297.61
2014,4,26,2,30,29.83,291.68,10.44,95270,8.98,29.44,288.53
2014,4,26,3,30,28.85,296.59,9.05,95260,7.61,28.55,294.72
2014,4,26,4,30,27.98,298.52,8.81,95260,7.49,27.81,297.24
2014,4,26,5,30,27.09,298.02,6.92,95290,5.78,26.97,296.23
2014,4,26,6,30,26.48,297.07,8.28,95330,7.07,26.39,295.26
2014,4,26,7,30,27.82,301.24,5.48,95370,5.31,28.04,300.96
2014,4,26,8,30,30.52,314.54,6.14,95440,6.06,30.76,314.4
2014,4,26,9,30,32.84,325,5.71,95450,5.65,33.09,324.89
2014,4,26,10,30,35.04,338.15,5.06,95460,5.02,35.3,338.11
2014,4,26,11,30,36.44,338.83,5.77,95400,5.73,36.7,338.79
2014,4,26,12,30,37.48,341.81,3.89,95360,3.86,37.74,341.75
2014,4,26,13,30,38.16,321.46,2.89,95340,2.88,38.42,321.48
2014,4,26,14,30,38.46,313.75,3.33,95260,3.32,38.71,313.81
2014,4,26,15,30,38.59,305.23,4.02,95190,4.01,38.83,305.16
2014,4,26,16,30,38.4,321.2,3.64,95120,3.6,38.63,321.16
2014,4,26,17,30,38.35,321.99,3.81,95150,3.79,38.55,321.94
2014,4,26,18,30,37.89,310.64,4.47,95160,4.37,37.96,311.48
2014,4,26,19,30,37.54,296.82,4.27,95200,4.11,37.61,295.84
2014,4,26,20,30,36.52,311.34,4.59,95240,4.06,36.52,307.93
2014,4,26,21,30,36.01,307.71,5.97,95260,5.1,35.85,304.14
2014,4,26,22,30,34.96,315.35,6.83,95280,5.66,34.74,311.08
2014,4,26,23,30,32.97,323.88,4.45,95310,3.5,32.76,320.03
2014,4,27,0,30,32.21,291.55,6.55,95320,5.84,31.99,284.85
2014,4,27,1,30,32.38,300.28,7.4,95310,6.77,31.99,294.04
2014,4,27,2,30,32.09,306.26,7.7,95280,6.62,31.52,299.84
2014,4,27,3,30,31.57,299.12,7.26,95290,6.28,31.2,292.25
2014,4,27,4,30,31.16,295.59,8.01,95280,6.93,30.75,290.04
2014,4,27,5,30,30.32,304.02,8.25,95290,7.04,29.85,300.49
2014,4,27,6,30,28.75,304.61,8.28,95340,6.89,28.38,302.87
2014,4,27,7,30,29.12,289.3,5.51,95390,4.51,29.25,283.67
2014,4,27,8,30,32.36,320.51,6.31,95460,6.23,32.61,320.38
2014,4,27,9,30,34.2,330.02,6.28,95460,6.22,34.45,329.93
2014,4,27,10,30,35.9,339.9,6.84,95450,6.78,36.15,339.81
2014,4,27,11,30,36.95,328.83,6.78,95370,6.72,37.22,328.79
2014,4,27,12,30,37.81,321.27,5.89,95380,5.86,38.08,321.27
2014,4,27,13,30,38.28,308.74,5.06,95360,5.03,38.54,308.73
2014,4,27,14,30,38.51,311.75,5.18,95280,5.14,38.77,311.85
2014,4,27,15,30,38.51,308.54,5.99,95250,5.95,38.75,308.52
2014,4,27,16,30,38.77,314.63,6.38,95170,6.32,39,314.5
2014,4,27,17,30,38.5,324.02,6.36,95190,6.24,38.69,324
2014,4,27,18,30,38.04,332.39,5.15,95220,4.88,38.13,333.59
2014,4,27,19,30,38.08,301.14,5.24,95270,4.87,38.04,298.42
2014,4,27,20,30,37.49,300.45,6.62,95320,5.78,37.2,296.34
2014,4,27,21,30,36,311,5.2,95340,4.34,35.64,303.82
2014,4,27,22,30,34.97,308.84,4.95,95350,4.27,34.81,304.34
2014,4,27,23,30,34.75,296.23,6.03,95370,5.09,34.42,287.4
2014,4,28,0,30,34.29,292.03,7.16,95390,6.6,33.91,284.94
2014,4,28,1,30,34.26,300.21,8.28,95380,7.93,33.94,295.28
2014,4,28,2,30,32.98,296.43,10.43,95340,9.2,32.46,292.64
2014,4,28,3,30,30.92,296.04,9.63,95320,8.21,30.53,293.49
2014,4,28,4,30,30.18,294.08,8.33,95340,6.91,29.8,290.09
2014,4,28,5,30,29.56,298.17,7.92,95370,6.64,29.27,294.81
2014,4,28,6,30,28.57,292.51,9.03,95380,7.79,28.32,289.41
2014,4,28,7,30,29.57,295.79,5.28,95410,5.13,29.79,295.18
2014,4,28,8,30,32.28,325.17,6.32,95450,6.27,32.51,325.1
2014,4,28,9,30,34.08,349.26,5.03,95450,5,34.33,349.01
2014,4,28,10,30,35.77,33.1,4.9,95440,4.87,36.03,32.91
2014,4,28,11,30,37.14,327.97,4.88,95420,4.85,37.4,327.91
2014,4,28,12,30,38.3,336.67,4.29,95380,4.26,38.56,336.6
2014,4,28,13,30,38.79,320.39,4.08,95310,4.06,39.05,320.4
2014,4,28,14,30,39.12,301.53,4.9,95230,4.88,39.38,301.29
2014,4,28,15,30,39.21,258.37,3.77,95150,3.77,39.45,258.03
2014,4,28,16,30,39.32,329.69,3.43,95110,3.4,39.54,329.77
2014,4,28,17,30,39.06,320.22,1.79,95090,1.73,39.26,321.24
2014,4,28,18,30,38.72,326.6,5.58,95120,5.23,38.76,326.71
2014,4,28,19,30,37.86,322.4,5.28,95130,4.62,37.65,318.59
2014,4,28,20,30,36.9,317.97,4.58,95180,3.49,36.45,305.98
2014,4,28,21,30,37.28,325.51,4.77,95200,4.04,36.91,314.31
2014,4,28,22,30,35.89,282.75,4.45,95210,4.9,35.51,269.4
2014,4,28,23,30,35.85,286.7,8.44,95200,7.86,35.49,281.83
2014,4,29,0,30,34.38,292.09,11.48,95210,9.93,33.59,287.9
2014,4,29,1,30,33.48,293.12,12.34,95280,11.49,33.35,291.05
2014,4,29,2,30,31.45,293.26,10.02,95290,8.68,31.19,289.76
2014,4,29,3,30,30.19,293.19,10.22,95260,8.91,29.92,290.93
2014,4,29,4,30,28.84,292.14,11.39,95290,10.08,28.72,290.27
2014,4,29,5,30,27.76,292.7,8.1,95320,7.03,27.73,291.16
2014,4,29,6,30,27.82,304.18,7.23,95330,6.03,27.68,304
2014,4,29,7,30,28.5,302.49,6.39,95360,5.4,28.63,300.86
2014,4,29,8,30,31.45,318.14,6.01,95420,5.95,31.67,318.07
2014,4,29,9,30,33.45,336.46,6.56,95430,6.5,33.69,336.41
2014,4,29,10,30,35.38,352.63,5.17,95390,5.14,35.63,352.51
2014,4,29,11,30,37.62,29.64,5.56,95290,5.49,37.89,29.36
2014,4,29,12,30,38.48,36.39,5.14,95270,5.1,38.75,36.31
2014,4,29,13,30,38.88,6.51,3.03,95250,3.02,39.15,6.46
2014,4,29,14,30,39.1,29.37,1.12,95120,1.09,39.35,28.86
2014,4,29,15,30,39.31,79.03,2.89,95060,2.9,39.55,79.01
2014,4,29,16,30,39.38,93.95,2.09,95000,2.1,39.6,94.27
2014,4,29,17,30,39.16,320.43,5.68,95010,5.62,39.36,320.44
2014,4,29,18,30,38.75,305.41,6.76,95040,6.6,38.86,304.88
2014,4,29,19,30,38.33,321.55,6.16,95060,5.94,38.34,319.98
2014,4,29,20,30,37.48,314.33,5.02,95100,4.32,37.31,307.87
2014,4,29,21,30,36.21,314.27,4.11,95120,3.44,36.03,302.06
2014,4,29,22,30,35.54,294.29,3.51,95130,3.31,35.27,277.72
2014,4,29,23,30,35.93,318.73,4.65,95120,3.84,35.65,311.56
2014,4,30,0,30,34.19,295.35,4.77,95130,4.11,33.87,284.56
2014,4,30,1,30,33.11,298.69,7.07,95180,5.79,32.73,294.16
2014,4,30,2,30,31.92,296.24,9.26,95170,7.67,31.49,293.12
2014,4,30,3,30,30.74,293.14,9.37,95180,8.05,30.57,291.15
2014,4,30,4,30,29,291.16,9.47,95210,8.33,28.95,289.76
2014,4,30,5,30,28.73,291.92,10.39,95240,9.22,28.56,290.24
2014,4,30,6,30,28.3,294.24,9.4,95260,8.2,28.14,292.04
2014,4,30,7,30,30.17,302.8,7.38,95300,7.24,30.39,302.66
2014,4,30,8,30,32.23,319.57,7.63,95380,7.54,32.47,319.45
2014,4,30,9,30,34.18,333.31,7.62,95390,7.53,34.43,333.2
2014,4,30,10,30,36.18,345.98,8.56,95370,8.46,36.44,345.9
2014,4,30,11,30,36.32,343.45,6.81,95330,6.75,36.58,343.41
2014,4,30,12,30,37.85,353.77,6.92,95300,6.86,38.12,353.72
2014,4,30,13,30,38.63,9.78,5.54,95260,5.51,38.9,9.76
2014,4,30,14,30,39,5,4.83,95160,4.8,39.26,4.97
2014,4,30,15,30,39.43,5.29,6.08,95040,6.03,39.67,5.2
2014,4,30,16,30,39.35,331.03,3.37,95000,3.35,39.58,330.64
2014,4,30,17,30,39.17,5.24,4.88,95000,4.83,39.37,5.24
2014,4,30,18,30,38.8,340.33,6.56,95040,6.26,38.9,340.02
2014,4,30,19,30,38.75,332.16,5.17,95070,5.12,38.84,330.94
2014,4,30,20,30,38.54,333.63,6.06,95120,5.82,38.52,332.73
2014,4,30,21,30,37.56,331.86,5.92,95170,5.2,37.36,325.44
2014,4,30,22,30,35.36,288.88,11.05,95170,10.4,34.98,285.13
2014,4,30,23,30,34.66,290.89,11.37,95170,10.33,33.98,286.89
2014,5,1,0,30,33.75,291.52,10.67,95210,9.68,33.44,288.54
2014,5,1,1,30,31.78,287.82,11.23,95190,9.95,31.52,285.11
2014,5,1,2,30,30.68,297.84,11.27,95150,9.87,30.46,296.64
2014,5,1,3,30,29.37,290.17,9.25,95170,8.14,29.29,287.1
2014,5,1,4,30,28.41,293.54,9.85,95200,8.86,28.42,292.12
2014,5,1,5,30,27.63,296.93,9.33,95230,8.3,27.59,295.67
2014,5,1,6,30,27.26,293.43,9.16,95240,8.06,27.27,291.69
2014,5,1,7,30,29.05,299.93,8.57,95280,8.41,29.28,299.81
2014,5,1,8,30,31.28,310.8,8.05,95340,7.93,31.53,310.66
2014,5,1,9,30,33.43,324.26,8.65,95340,8.55,33.68,324.18
2014,5,1,10,30,35.03,334.46,8.76,95330,8.67,35.29,334.43
2014,5,1,11,30,35.93,327.57,7.24,95350,7.18,36.2,327.58
2014,5,1,12,30,37.09,323.74,6.53,95310,6.48,37.36,323.76
2014,5,1,13,30,37.87,312.67,5.23,95280,5.2,38.14,312.71
2014,5,1,14,30,38.2,310.38,4.88,95180,4.85,38.46,310.42
2014,5,1,15,30,38.36,308.8,4.79,95090,4.76,38.61,308.85
2014,5,1,16,30,38.36,307.67,4.93,95020,4.89,38.59,307.71
2014,5,1,17,30,38.25,302.53,5.26,95020,5.2,38.45,302.42
2014,5,1,18,30,38.02,292.71,5.49,95060,5.42,38.2,291.84
2014,5,1,19,30,37.42,293.95,6.74,95060,6.19,37.43,290.22
2014,5,1,20,30,36.55,298.43,7.31,95120,6.74,36.26,291.89
2014,5,1,21,30,36,299.31,8.5,95140,7.95,35.81,295.43
2014,5,1,22,30,34.71,306.84,8.16,95140,7.44,34.44,302.17
2014,5,1,23,30,33.66,302.38,8.26,95160,7.21,33.38,299.37
2014,5,2,0,30,32.93,295.61,9.79,95180,8.75,32.56,292.19
2014,5,2,1,30,32.48,303.35,10.7,95200,9.28,31.92,300.02
2014,5,2,2,30,31.75,306.12,9.28,95180,7.93,31.26,302.88
2014,5,2,3,30,30.51,301.02,8.49,95170,7.14,30.11,297.85
2014,5,2,4,30,29.21,296.74,9.38,95190,8.14,29.03,295.02
2014,5,2,5,30,28.15,296.64,8.8,95200,7.6,27.94,294.84
2014,5,2,6,30,27.85,296.98,7.51,95210,6.27,27.59,293.33
2014,5,2,7,30,29.56,307.26,5.5,95250,5.33,29.79,306.97
2014,5,2,8,30,31.94,322.77,7.17,95310,7.08,32.19,322.7
2014,5,2,9,30,33.85,330.4,7.07,95310,6.99,34.1,330.35
2014,5,2,10,30,35.77,339.3,6.23,95300,6.18,36.03,339.29
2014,5,2,11,30,36.73,320.61,5.6,95240,5.57,37,320.6
2014,5,2,12,30,37.55,315.41,5.06,95200,5.04,37.81,315.46
2014,5,2,13,30,38,310.29,5.03,95200,5,38.27,310.34
2014,5,2,14,30,38.23,319.08,4.81,95120,4.77,38.48,319.2
2014,5,2,15,30,38.33,316.5,5.26,95020,5.23,38.57,316.6
2014,5,2,16,30,38.25,307.55,5.19,94950,5.15,38.48,307.53
2014,5,2,17,30,38.07,306.65,5.14,94970,5.09,38.28,306.7
2014,5,2,18,30,37.71,291.37,5.69,95000,5.4,37.81,290.13
2014,5,2,19,30,37.2,285.48,6.23,95040,5.6,37.17,282.57
2014,5,2,20,30,35.11,190.1,9.42,95120,8.61,34.94,190.25
2014,5,2,21,30,36.19,187.83,7.01,95160,7.39,36.04,184.3
2014,5,2,22,30,35.68,285.64,4.98,95180,4.68,35.86,283.03
2014,5,2,23,30,34.22,302.11,7.72,95160,7.43,34.38,300.72
2014,5,3,0,30,32.21,290,8.16,95210,7.55,32.25,286.57
2014,5,3,1,30,31.12,290.92,8.48,95220,7.54,31.02,286.96
2014,5,3,2,30,30.45,293.51,9.48,95160,8.27,30.22,290.45
2014,5,3,3,30,29.65,296.26,7.63,95160,6.49,29.57,294.06
2014,5,3,4,30,28.69,292.94,7.5,95170,6.52,28.71,290.94
2014,5,3,5,30,27.51,294.65,5.94,95190,5.07,27.55,293.04
2014,5,3,6,30,27.83,156.41,3.62,95280,4.01,28.03,153.76
2014,5,3,7,30,29.38,231.06,1.11,95310,1.09,29.61,227.26
2014,5,3,8,30,31.1,300.33,1.72,95380,1.71,31.33,300.35
2014,5,3,9,30,33.02,269.09,1.6,95390,1.6,33.26,269.34
2014,5,3,10,30,34.43,333.96,2,95370,2,34.69,333.77
2014,5,3,11,30,35.68,306.44,4.3,95310,4.29,35.95,306.63
2014,5,3,12,30,36.44,290.52,4.48,95270,4.45,36.72,290.66
2014,5,3,13,30,36.95,287.49,4.83,95240,4.8,37.21,287.63
2014,5,3,14,30,37.26,303.35,4.66,95140,4.62,37.52,303.63
2014,5,3,15,30,37.58,322.03,4.76,95000,4.73,37.82,322.46
2014,5,3,16,30,37.8,278.76,3.83,94970,3.8,38.03,278.87
2014,5,3,17,30,36.66,200.8,3.72,94980,3.61,36.87,201.31
2014,5,3,18,30,35.82,168.85,8.14,95030,7.94,35.99,168.85
2014,5,3,19,30,35.53,178.22,7.29,95030,6.96,35.66,178.13
2014,5,3,20,30,32.86,237.87,11.24,95140,10.5,33.01,237.66
2014,5,3,21,30,35.65,238.49,7.28,95130,7.45,35.78,235.83
2014,5,3,22,30,35.51,309.19,4.74,95130,4.69,35.71,308.96
2014,5,3,23,30,34.87,295.85,6.43,95170,6.27,35.03,295.23
2014,5,4,0,30,33.74,261.46,6.51,95220,5.99,33.67,256.81
2014,5,4,1,30,32.88,219.32,9.58,95240,9.16,32.72,217.64
2014,5,4,2,30,32.73,227.59,7.07,95200,7.08,32.63,226.19
2014,5,4,3,30,32.15,263.5,4.85,95200,4.65,31.79,258.84
2014,5,4,4,30,30.58,297.12,8.23,95220,7.53,30.49,294.9
2014,5,4,5,30,28.68,275.5,5.74,95240,5.13,28.65,268.92
2014,5,4,6,30,29.54,200.77,4.75,95280,4.84,29.71,197.04
2014,5,4,7,30,30.18,216.47,4.28,95320,4.26,30.4,215.47
2014,5,4,8,30,30.91,291.74,3.13,95380,3.12,31.15,292.14
2014,5,4,9,30,32.03,289.19,2.9,95350,2.89,32.29,289.49
2014,5,4,10,30,33.44,289.3,3.07,95290,3.05,33.7,289.49
2014,5,4,11,30,34.09,290.68,5.87,95250,5.83,34.35,290.76
2014,5,4,12,30,34.96,291.49,6.6,95170,6.54,35.23,291.56
2014,5,4,13,30,35.65,292.11,6.57,95130,6.51,35.91,292.16
2014,5,4,14,30,36.02,294.46,6.12,95040,6.07,36.28,294.53
2014,5,4,15,30,36.25,288.86,5.45,94980,5.41,36.5,288.93
2014,5,4,16,30,36.24,288.21,5.07,94930,5.02,36.47,288.36
2014,5,4,17,30,36.12,295.88,6.29,94910,6.22,36.33,296.17
2014,5,4,18,30,35.68,307.47,7.33,94950,6.86,35.79,307.65
2014,5,4,19,30,35.05,301.39,8.58,94980,8.05,35.08,301.08
2014,5,4,20,30,33.76,306.52,9.57,95020,8.43,33.55,305.28
2014,5,4,21,30,32.68,302.83,7.52,95070,6.15,32.32,298.84
2014,5,4,22,30,33.18,303.25,7.26,95160,6.28,32.89,299.15
2014,5,4,23,30,31.78,304.41,6.38,95190,5.35,31.7,300.5
2014,5,5,0,30,30.18,302.41,7.02,95230,5.84,30.12,299.46
2014,5,5,1,30,29.26,301.93,8.45,95270,7.15,29.17,300.04
2014,5,5,2,30,28.27,297.3,8.83,95220,7.66,28.15,295.48
2014,5,5,3,30,28.01,294.56,8.31,95200,7.14,27.77,291.83
2014,5,5,4,30,27.84,297,8.37,95200,7.1,27.59,294.28
2014,5,5,5,30,27.68,162.06,5.02,95280,5.31,27.83,160.34
2014,5,5,6,30,27.84,152.53,5.14,95340,5.58,27.71,151.7
2014,5,5,7,30,28.3,143.68,2.89,95400,2.9,28.52,143.61
2014,5,5,8,30,29.66,177.84,2.08,95420,2.06,29.9,177.85
2014,5,5,9,30,31.22,237.87,1.08,95420,1.08,31.47,238.26
2014,5,5,10,30,32.73,295.39,0.93,95390,0.94,32.99,295.57
2014,5,5,11,30,34.3,337.19,4.01,95330,3.98,34.56,337.09
2014,5,5,12,30,35.36,348.7,3.72,95280,3.69,35.63,348.61
2014,5,5,13,30,36.15,347.6,3.38,95230,3.37,36.42,347.53
2014,5,5,14,30,36.58,332.02,2.85,95170,2.84,36.84,331.89
2014,5,5,15,30,36.65,305.75,2.99,95110,2.99,36.89,305.6
2014,5,5,16,30,36.54,302.18,1.78,95060,1.77,36.77,302.27
2014,5,5,17,30,36.4,111.36,1.15,95050,1.17,36.6,110.83
2014,5,5,18,30,36.3,133.75,2.01,95070,2.1,36.49,132.12
2014,5,5,19,30,35.99,210.91,1.24,95080,1.29,36.13,201.23
2014,5,5,20,30,35.98,218.33,0.96,95140,1.23,36.12,203.04
2014,5,5,21,30,36.05,216.01,1.4,95160,1.77,36.19,207.4
2014,5,5,22,30,35.86,239.98,1.73,95210,1.87,35.97,231.88
2014,5,5,23,30,35.3,266.47,3.51,95210,3.59,35.18,263.13
2014,5,6,0,30,34.02,291.81,11.87,95270,11.46,33.91,290.15
2014,5,6,1,30,30.81,278.41,7.2,95280,6.53,30.91,274.89
2014,5,6,2,30,29.71,280.68,6.69,95240,5.93,29.74,274.73
2014,5,6,3,30,28.62,282.45,6.12,95240,5.42,28.65,277.01
2014,5,6,4,30,27.42,283.49,7.79,95270,7.01,27.47,280.44
2014,5,6,5,30,26.85,254.06,4.77,95300,4.42,26.86,243.16
2014,5,6,6,30,27.3,232.6,3.17,95320,3.32,27.39,220.47
2014,5,6,7,30,28.84,261.45,3.11,95350,3.08,29.06,260.72
2014,5,6,8,30,30.6,262.67,2.25,95390,2.25,30.83,262.76
2014,5,6,9,30,32.85,276.27,1.37,95390,1.38,33.09,276.27
2014,5,6,10,30,34.53,26.12,2.42,95370,2.4,34.78,25.87
2014,5,6,11,30,35.23,14.72,3.09,95330,3.08,35.5,14.66
2014,5,6,12,30,35.95,356.3,2.88,95310,2.87,36.22,356.33
2014,5,6,13,30,36.6,339.81,2.71,95310,2.7,36.87,339.87
2014,5,6,14,30,37.04,318.45,2.65,95240,2.64,37.3,318.57
2014,5,6,15,30,37.27,315.6,3.3,95120,3.28,37.52,315.66
2014,5,6,16,30,37.23,317.02,4.31,95070,4.28,37.45,317.06
2014,5,6,17,30,36.96,290.08,3.49,95060,3.44,37.16,289.78
2014,5,6,18,30,36.69,307.31,5.91,95050,5.56,36.84,306.53
